	18	19	20	21	22	23
ATCG00020.1	34.5506838414603	18.4419106310596	27.4149939052241	27.0118643738227	6.1712583126942	1.41383521736586
ATCG00270.1	6.20936898812988	5.2630589360825	7.58875584466674	7.85181374213436	2.45481306365483	6.70104778771132
ATCG00280.1	15.9503379261835	16.7141894199862	7.4377494016459	18.3254970301694	14.7924653568013	9.50422130910751
ATCG00340.1	5.32927696655886	6.14779428106037	7.96108658411177	7.85057447440098	2.45932852071256	4.03648129298759
ATCG00350.1	6.20994733912147	9.69158440955194	5.30244370150532	6.08527589067103	8.62991363007989	5.44468334759216
ATCG00420.1	7.09594720340601	6.14256085979253	7.07303470668231	10.4862873026999	12.3248128959328	9.48683022852933
ATCG00430.1	17.7185203502273	14.0616957309542	15.9187542313986	13.0505805493626	11.0786134271357	20.1990181856705
ATCG00440.1	4.44231173853001	7.92952620306793	4.41827857321062	6.09973591900134	6.16394155142867	4.0858568170846
ATCG00470.1	17.74093394957	23.7469480548115	22.9942377578853	21.7835294686498	2.45688066234784	5.36792817384859
ATCG00480.1	28.3824489864809	41.3379221360799	45.1076455477213	30.477410807021	17.2507050311398	16.2217661585989
ATCG00490.1	9.7647108590266	12.3058043223501	15.0369035143496	13.9482890774331	6.1712583126942	1.41383521736586
ATCG00680.1	8.8442464416787	3.49629557017015	6.18986159360131	6.09301673439497	2.46226998061049	2.70649487394113
ATCG00780.1	6.21926708593326	14.9900110697485	7.07155748641855	6.0684792448625	24.6511831076217	16.2619014153042
ATCG00790.1	7.9738319433343	7.91553519171173	7.95999352985158	5.19913157418089	14.7866724383541	13.523308008611
ATCG00800.1	10.6264676529837	12.3307494744446	4.41410784131214	7.82679274974374	14.7947337028856	8.16514795103357
ATCG00810.1	1.78712628155884	2.62883363959066	5.31189328726484	3.48338255258587	4.92634265337222	5.4049664494912
ATCG00820.1	3.55522626581462	7.05466094838829	1.76199202600355	6.11860580074644	3.69428497523057	4.05558227511217
ATCG00830.1	9.29410333807597	6.14481639498057	7.51687384544705	6.08012259442288	9.23599879932096	12.1368381466434
ATCG00920.1	590.830029532807	641.945787013607	614.15944421983	614.038302125079	95.4968502227435	93.1984961018632
ATCG00950.1	4607.03293031597	4728.85165936563	4770.70386284483	4490.13841624323	1722.03972869467	1896.13839434776
ATCG00960.1	26.5962023578855	30.7833772995193	29.6272136962175	23.0693669458827	3.07545405797946	4.7121623259008
ATCG01130.1	8.85623134688579	4.29750483461968	5.30127402780914	11.8226322979063	27.1212652600818	13.3539890105668
ATCG01170.1	26.5962023578855	30.7833772995193	29.6272136962175	23.0693669458827	3.07545405797946	4.7121623259008
